etablissement_id,type_etablissement,periode,date,annee,semestre,reforme,post,interaction_did,budget_education,nb_eleves,ratio_eleves_enseignant,taux_pauvrete,niveau_urbanisation,approche_pedagogique,score_tests,taux_emploi_jeunes,log_budget,log_nb_eleves,groupe,periode_relative,phase
1,Lycée,2,2016-01-01,2016,1,0,1,0,957.2426381456569,329.5975618052224,22.37857033836172,10.48111241004743,72.66638222908328,Traditionnelle,75.52704640017207,47.62503576601409,6.86405689969911,5.797872400572344,Non réformé,0,Implémentation
2,Lycée,2,2016-01-01,2016,1,1,1,1,924.6315799496666,533.225018450164,34.58844358003502,10.171068772818375,46.99201773941577,Mixte,78.89845183499443,63.11070964940007,6.829395366226814,6.2789435085281715,Réformé,0,Implémentation
3,Lycée,2,2016-01-01,2016,1,0,1,0,1444.5743568607315,456.7137227895756,19.606768305082227,19.79993703768383,61.059588819107105,Expérimentale,78.15272133301433,52.500000456576295,7.275569994428274,6.124056767450447,Non réformé,0,Implémentation
4,Lycée,2,2016-01-01,2016,1,0,1,0,848.9486646091652,600.5249623815433,24.922659381570174,14.560160753198153,98.7893807215273,Traditionnelle,80.27082647686423,58.99258570091466,6.743998718769636,6.39780420998419,Non réformé,0,Implémentation
5,Lycée,2,2016-01-01,2016,1,1,1,1,943.5160133539036,750.1166602318567,17.72325708901345,16.367585900941044,58.08512952090068,Expérimentale,78.82345934057702,58.68304271828309,6.849613336952763,6.6202287414099885,Réformé,0,Implémentation
6,Lycée,2,2016-01-01,2016,1,0,1,0,867.6453001418021,519.2272695691765,25.680736091758124,32.92268755835296,25.536334232087995,Progressive,76.26317105232947,52.30131140013868,6.765782990754484,6.252341686293331,Non réformé,0,Implémentation
7,Lycée,2,2016-01-01,2016,1,0,1,0,749.6499072322611,556.0801080225456,20.166035438947628,14.86928029783348,72.7355656471712,Expérimentale,79.62427931717556,52.430479397840756,6.619606307192837,6.320912363049414,Non réformé,0,Implémentation
8,Lycée,2,2016-01-01,2016,1,1,1,1,1408.0840950843556,466.66917204714576,25.85570535359333,20.026349492108103,72.51078836784589,Progressive,78.80609581929379,54.234882572207844,7.249985261556835,6.145620595593284,Réformé,0,Implémentation
9,Lycée,2,2016-01-01,2016,1,0,1,0,1183.5365651979673,394.9648066146642,26.827438524647267,29.76574923218529,37.48320992444929,Traditionnelle,75.92409565406828,54.886496511114935,7.0762623242925455,5.978796663753667,Non réformé,0,Implémentation
10,Lycée,2,2016-01-01,2016,1,0,1,0,1222.9107588078311,717.453841811237,16.771204675728235,5.0,79.00050104412452,Expérimentale,78.27225442358115,52.51861422300046,7.108989163938807,6.575708613593985,Non réformé,0,Implémentation
11,Lycée,2,2016-01-01,2016,1,0,1,0,915.7713837165848,484.13250840703887,24.853353978863765,28.061424728710904,60.52134396486058,Mixte,77.03794935951811,54.34680464420408,6.819766752428154,6.18235864694685,Non réformé,0,Implémentation
12,Lycée,2,2016-01-01,2016,1,0,1,0,972.0466563837514,554.8208900494423,26.823816115182773,18.300370961758702,52.55680380338478,Traditionnelle,74.3172666966248,59.947554466383444,6.879403803703263,6.318645341029289,Non réformé,0,Implémentation
13,Lycée,2,2016-01-01,2016,1,0,1,0,1111.3827390661372,578.1261504675575,18.11607328924503,28.15516465856038,63.69729078507177,Expérimentale,75.88273680991587,49.867524892638315,7.013360229922749,6.359792098262647,Non réformé,0,Implémentation
14,Lycée,2,2016-01-01,2016,1,0,1,0,1014.8730176052404,524.3751795675761,17.88304653757783,12.889638372826099,46.08354314774965,Progressive,80.71094672466096,53.86265978778721,6.922518777841859,6.262207419662558,Non réformé,0,Implémentation
15,Lycée,2,2016-01-01,2016,1,1,1,1,1190.848045307585,468.4181272487417,30.872462761569196,14.29841954293304,80.0643460977995,Traditionnelle,79.16246469215749,59.51575901708295,7.082420975411664,6.1493613313349735,Réformé,0,Implémentation
16,Lycée,2,2016-01-01,2016,1,1,1,1,898.1704315043553,537.0310445975452,20.804843869756407,14.87269242338856,55.27525193421809,Expérimentale,81.09084259685436,55.45776264194347,6.800359840388275,6.286055904006477,Réformé,0,Implémentation
17,Lycée,2,2016-01-01,2016,1,0,1,0,775.96590478926,500.4715003383685,19.899781905675525,20.99784248145386,64.38786495575538,Progressive,81.18840209405926,52.40420425336911,6.654108582090712,6.215550654753114,Non réformé,0,Implémentation
18,Lycée,2,2016-01-01,2016,1,0,1,0,926.8645186221454,591.3972095908791,26.24066261800929,23.330083569922415,48.95211042867578,Expérimentale,75.92790493006547,52.41648275182652,6.831807404531179,6.382487889096253,Non réformé,0,Implémentation
19,Lycée,2,2016-01-01,2016,1,0,1,0,957.1452383023521,461.1717281832289,25.97003298404712,33.41983967130562,70.73632307778394,Traditionnelle,72.47591389772684,51.2098656323975,6.863955144099227,6.133770485959202,Non réformé,0,Implémentation
20,Lycée,2,2016-01-01,2016,1,0,1,0,1122.708205242513,578.0952958536338,26.444923507579777,14.71319164218802,59.70712386081726,Traditionnelle,82.46030947974516,51.647331903005984,7.023499085928731,6.359738726801619,Non réformé,0,Implémentation
21,Lycée,2,2016-01-01,2016,1,1,1,1,1266.421010782824,544.1491621837488,24.583446758200125,26.063796429818538,25.379665836939168,Progressive,81.45387886873138,59.70144318414194,7.14395009938213,6.299223404462026,Réformé,0,Implémentation
22,Lycée,2,2016-01-01,2016,1,1,1,1,1606.3747654779095,432.67941939457467,22.556657772764634,13.490760379649105,57.4650700468176,Traditionnelle,,57.54216020809846,7.381735220632685,6.06999708287937,Réformé,0,Implémentation
23,Lycée,2,2016-01-01,2016,1,0,1,0,871.5988971819797,367.84109708753425,22.02505808633646,7.080675210537368,40.80225756712133,Progressive,77.6286165822179,48.948376225738386,6.770329337789696,5.907651043523294,Non réformé,0,Implémentation
24,Lycée,2,2016-01-01,2016,1,0,1,0,1376.5284903738714,556.2339197701116,22.222883151492304,16.35454097090645,11.317910635349612,Expérimentale,76.09592022354238,52.77895703822719,7.227320022061073,6.321188924784146,Non réformé,0,Implémentation
25,Lycée,2,2016-01-01,2016,1,0,1,0,831.5642666636269,181.71590335678366,20.27994806998212,20.90887227780519,100.0,Progressive,80.7979247434569,53.28965720329595,6.723308585680689,5.2024444969257955,Non réformé,0,Implémentation
26,Lycée,2,2016-01-01,2016,1,0,1,0,1133.8033753686716,297.1792276881682,11.517835926330138,22.79289374951691,24.474776500379612,Traditionnelle,79.71841782751446,54.23214253856664,7.033333078926407,5.694335417023318,Non réformé,0,Implémentation
27,Lycée,2,2016-01-01,2016,1,1,1,1,969.917455268123,426.62053752801455,27.066112946628692,13.000175388230785,52.236957469462574,Mixte,81.41730196255715,57.92696318048776,6.877210970214688,6.055894947231971,Réformé,0,Implémentation
28,Lycée,2,2016-01-01,2016,1,0,1,0,765.0408885065706,533.7745120780573,18.555056440282538,31.721021001322327,56.394724735514245,Expérimentale,73.789662650806,53.51501986744849,6.639929281426384,6.27997348775637,Non réformé,0,Implémentation
29,Lycée,2,2016-01-01,2016,1,1,1,1,895.7445145073448,382.38475615700145,15.85079190632718,18.273361637603355,72.22058718338879,Expérimentale,79.47123755391785,52.05724486225797,6.797655232256007,5.946427316776504,Réformé,0,Implémentation
30,Lycée,2,2016-01-01,2016,1,1,1,1,1316.4264961713664,464.9545864665425,20.56828616520928,34.2464604655133,50.11904189017062,Mixte,76.31533255706945,59.12525980903716,7.182676144617586,6.141939737305153,Réformé,0,Implémentation
31,Lycée,2,2016-01-01,2016,1,0,1,0,1072.6877376610282,664.9647952463043,20.465548087480094,14.288415127928781,67.86627770341919,Mixte,78.59771471001145,53.61378011760987,6.977922682253463,6.499734099775269,Non réformé,0,Implémentation
32,Lycée,2,2016-01-01,2016,1,0,1,0,702.1986045562915,483.82377592485153,20.145806679681318,17.61805146160958,65.36298688158759,Mixte,78.3634617279823,59.11326646464487,6.554216276486973,6.181720741087558,Non réformé,0,Implémentation
33,Lycée,2,2016-01-01,2016,1,0,1,0,915.2305496295776,490.4541398535985,21.297897390628965,14.808044659516472,44.09498678768459,Traditionnelle,76.87879997488665,49.75700709212392,6.8191760003454975,6.19533177790364,Non réformé,0,Implémentation
34,Lycée,2,2016-01-01,2016,1,0,1,0,1160.427461527384,468.635661440004,25.02581497080912,23.890502200677297,71.40035985218015,Progressive,77.26374046690269,53.72964910136198,7.056543717537186,6.149825625269423,Non réformé,0,Implémentation
35,Lycée,2,2016-01-01,2016,1,0,1,0,991.6677252799573,578.7520294848778,31.520307617717314,25.346727581199655,3.8111860810644913,Traditionnelle,77.48497515478421,48.93632802876502,6.8993880968202514,6.36087411206363,Non réformé,0,Implémentation
36,Lycée,2,2016-01-01,2016,1,0,1,0,681.9383699365808,526.812477713724,21.12283673543437,8.324690813217712,46.284690936539114,Traditionnelle,78.677686630623,51.945908886024704,6.5249392870982446,6.2668446554537,Non réformé,0,Implémentation
37,Lycée,2,2016-01-01,2016,1,0,1,0,1105.6315694257628,781.7277208067155,28.04307843612149,26.097898536126987,91.22302016290887,Mixte,70.42163381165668,54.116245214797054,7.0081720067173245,6.661506496803881,Non réformé,0,Implémentation
38,Lycée,2,2016-01-01,2016,1,1,1,1,960.3627995783784,542.7499890440148,25.9480697104804,19.742521368139986,48.842738103108765,Expérimentale,77.10260894017053,54.897535165704745,6.867311129297009,6.296648788572339,Réformé,0,Implémentation
39,Lycée,2,2016-01-01,2016,1,0,1,0,802.7438234664114,381.09327366594385,21.492331862126495,29.79501157610261,70.9175013047706,Traditionnelle,75.69286691769621,58.7108031343586,6.688035638721912,5.94304415793645,Non réformé,0,Implémentation
40,Lycée,2,2016-01-01,2016,1,0,1,0,1233.9100580289964,264.99525872616994,20.25536260911877,27.788492320304513,55.2189062042214,Traditionnelle,80.30336165478442,54.6212679748232,7.117943315284667,5.579711934226807,Non réformé,0,Implémentation
41,Collège,2,2016-01-01,2016,1,0,1,0,721.8344618764155,494.17604249359886,20.989318930811052,12.645153362294806,69.80104998667885,Traditionnelle,79.64770691991507,49.838968556600264,6.581795835425315,6.202891815029382,Non réformé,0,Implémentation
42,Collège,2,2016-01-01,2016,1,1,1,1,,823.5503437721011,17.202368898978232,18.458637391984237,67.35128077647653,Mixte,79.72085083029131,56.33909646811626,,6.7136246816557135,Réformé,0,Implémentation
43,Collège,2,2016-01-01,2016,1,0,1,0,1182.2898001300928,447.04906342688025,27.554663000894113,36.84755999374502,47.52044742943775,Progressive,74.63101140405412,52.614913873295755,7.075208345689921,6.102668350171594,Non réformé,0,Implémentation
44,Collège,2,2016-01-01,2016,1,0,1,0,1366.2835157921725,241.89513572084553,22.825190653539927,17.06682313297532,,Progressive,81.84323569608007,49.70275571039751,7.2198495704192664,5.488504308777362,Non réformé,0,Implémentation
45,Collège,2,2016-01-01,2016,1,0,1,0,1210.3799992994714,680.1171983892184,32.36277569237022,19.726991343758748,69.61042549357089,Traditionnelle,75.69259820266508,52.21271838794101,7.0986896382955464,6.522265133891879,Non réformé,0,Implémentation
46,Collège,2,2016-01-01,2016,1,0,1,0,1208.5384780391178,529.2692494666237,24.67142846850647,13.76451666795845,47.12307335938419,Expérimentale,70.67142945725195,52.71679832995646,7.097167039139459,6.271497280570608,Non réformé,0,Implémentation
47,Collège,2,2016-01-01,2016,1,1,1,1,1196.5226837538135,818.4614026074414,19.115574294758574,20.480792503554426,100.0,Mixte,81.37974401404244,58.57015784246935,7.087174865592299,6.707426239446936,Réformé,0,Implémentation
48,Collège,2,2016-01-01,2016,1,1,1,1,909.6605703777795,490.44210003851543,27.909242707201983,5.0,92.519898005372,Mixte,83.09999490641563,57.819179081229066,6.81307153034439,6.195307229302893,Réformé,0,Implémentation
49,Collège,2,2016-01-01,2016,1,1,1,1,946.038234771341,580.6308164202429,24.56968176289158,24.889936056477623,77.48601777398295,Traditionnelle,79.79778236858091,58.198949679827386,6.852282985540978,6.364115127033955,Réformé,0,Implémentation
50,Collège,2,2016-01-01,2016,1,1,1,1,954.425343773214,380.4030920781082,16.55557773596004,20.37791088414999,67.23706966779325,Traditionnelle,81.0872718916132,52.30676520797287,6.86110942509712,5.941231459129546,Réformé,0,Implémentation
51,Collège,2,2016-01-01,2016,1,0,1,0,1032.4598993663267,501.475987506217,21.777367252676576,10.00886546129945,37.57322535392882,Mixte,76.6137380290358,53.31252454246258,6.939699485694834,6.217555724912106,Non réformé,0,Implémentation
52,Collège,2,2016-01-01,2016,1,0,1,0,1272.5999376760305,329.4335761944662,18.36704461446382,20.548987816990532,69.21509533022527,Expérimentale,78.90671473306455,52.227175256127154,7.14881728182496,5.797374743922497,Non réformé,0,Implémentation
53,Collège,2,2016-01-01,2016,1,0,1,0,1127.6811474108672,614.2758026092317,28.110917024348595,23.500537017139454,85.97677607720301,Traditionnelle,76.00405834080729,51.1399974315513,7.027918721364055,6.420444017208868,Non réformé,0,Implémentation
54,Collège,2,2016-01-01,2016,1,1,1,1,1108.1800522551657,700.337098086661,17.20941364514875,22.935519074310434,35.38579477055158,Traditionnelle,80.4860594660045,48.541173412603776,7.010474356140552,6.551561787821644,Réformé,0,Implémentation
55,Collège,2,2016-01-01,2016,1,0,1,0,808.0632745520656,540.5147878803699,27.629093267254596,10.75767966511262,54.951131181731206,Progressive,77.14792812546197,50.25937818190738,6.694640365544211,6.292521996335652,Non réformé,0,Implémentation
56,Collège,2,2016-01-01,2016,1,0,1,0,1003.1684459150713,428.1110651714088,30.028931194001633,18.68226702636705,77.85797872958359,Progressive,81.01061015569861,54.360105191624335,6.9109187159500465,6.059382659982037,Non réformé,0,Implémentation
57,Collège,2,2016-01-01,2016,1,0,1,0,1116.5932888564973,568.1195138017798,21.557063039922046,23.113830911535906,26.95350328770234,Traditionnelle,75.93281764014553,49.773690496881265,7.018037622520116,6.342331808210583,Non réformé,0,Implémentation
58,Collège,2,2016-01-01,2016,1,0,1,0,1386.69417441213,567.6888151224624,19.073893620495696,,62.070133946918055,Progressive,79.62808358195872,54.36716275609809,7.234677901706882,6.341573407890752,Non réformé,0,Implémentation
59,Collège,2,2016-01-01,2016,1,0,1,0,901.29175512618,401.22582967467827,23.592949816177107,17.247260135547158,60.50041067227192,Expérimentale,75.93333038421169,53.61744042273564,6.803829017763039,5.994524435058975,Non réformé,0,Implémentation
60,Collège,2,2016-01-01,2016,1,0,1,0,1226.345183225939,385.40391699129066,17.66702860957362,21.12901861787176,100.0,Mixte,77.5462044942007,50.562990974627226,7.111793629254295,5.954291919372548,Non réformé,0,Implémentation
61,Collège,2,2016-01-01,2016,1,0,1,0,858.3067749926568,490.5679190090527,26.953877908660754,35.959203885009735,55.28374716458056,Progressive,75.43552360728336,52.10178978631856,6.754961582194893,6.195563738347213,Non réformé,0,Implémentation
62,Collège,2,2016-01-01,2016,1,0,1,0,1048.8181095303396,601.6385902075307,31.72906968048115,16.889753925350337,81.2521335261224,Traditionnelle,76.04995670553296,49.541875468716086,6.955419199205777,6.399656916535033,Non réformé,0,Implémentation
63,Collège,2,2016-01-01,2016,1,0,1,0,1112.144788558102,448.9799266175122,22.024467807031193,22.97435982186464,90.54121114606669,Expérimentale,75.95631733346644,51.21752722157914,7.014045671872384,6.106978179877643,Non réformé,0,Implémentation
64,Collège,2,2016-01-01,2016,1,0,1,0,1159.859294989534,364.1058957007865,22.37780379866469,5.0,71.57215385284456,Mixte,85.55369276258826,51.96733125923025,7.056053979320468,5.897444747581975,Non réformé,0,Implémentation
65,Collège,2,2016-01-01,2016,1,0,1,0,835.1890622702088,240.42815070177318,14.631236504101658,16.653294712880303,63.09422650482133,Traditionnelle,76.11414369624801,51.56994810357758,6.72765812110178,5.482421295230464,Non réformé,0,Implémentation
66,Collège,2,2016-01-01,2016,1,0,1,0,1212.1977456211066,551.5988175641196,21.168044966119247,21.71811884059342,34.888483844364416,Mixte,79.94816651380289,56.525020292854364,7.100190309773751,6.312821002269495,Non réformé,0,Implémentation
67,Collège,2,2016-01-01,2016,1,0,1,0,1060.9986046575746,524.202983143098,20.57127673256872,22.601816348289248,85.0850450926722,Traditionnelle,77.45035483206365,53.76379238382515,6.966965823493019,6.261878981722213,Non réformé,0,Implémentation
68,Collège,2,2016-01-01,2016,1,1,1,1,998.521857694931,405.0388352429152,20.397569308958992,30.657009685917522,65.1053448775032,Expérimentale,73.95597088479091,60.266061606239404,6.9062760431470025,6.003982951998116,Réformé,0,Implémentation
69,Collège,2,2016-01-01,2016,1,1,1,1,1307.4710684272425,434.0491184567949,14.2078692918052,18.753337787324107,23.404662018540208,Expérimentale,77.27604901430284,58.57451500755063,7.175850068296361,6.0731577038641955,Réformé,0,Implémentation
70,Collège,2,2016-01-01,2016,1,0,1,0,862.3443427073219,431.7054642813618,17.198992265397447,9.613500400585252,81.50517113422279,Progressive,78.76378549259185,54.171128445873926,6.759654660395048,6.067743560070767,Non réformé,0,Implémentation
71,Collège,2,2016-01-01,2016,1,1,1,1,736.7700376574422,516.3522640096971,20.622155206464754,27.26826422045644,55.274831458555504,Mixte,78.53506842283163,60.566359752449706,6.602275818611305,6.246789214749414,Réformé,0,Implémentation
72,Collège,2,2016-01-01,2016,1,1,1,1,1184.976386887885,313.64047983422586,16.336446780109746,28.960932597858484,95.60116389794871,Progressive,76.25564522299271,55.11982652028685,7.077478126693802,5.748247361250041,Réformé,0,Implémentation
73,Collège,2,2016-01-01,2016,1,0,1,0,1003.2007462185568,386.48268178630474,14.692229772119216,19.281723877181367,66.37090111945811,Expérimentale,77.29722215889437,46.10400498352839,6.910950913716654,5.957087059226177,Non réformé,0,Implémentation
74,Collège,2,2016-01-01,2016,1,0,1,0,1049.921740682224,558.1296317970551,23.080911020331573,,26.90755557337676,Mixte,77.89760611702268,51.969665046276056,6.956470907690274,6.324591250448835,Non réformé,0,Implémentation
75,Collège,2,2016-01-01,2016,1,0,1,0,1108.7114900414083,325.7693976470381,18.72803796050693,19.882264373980668,89.79796117884912,Expérimentale,77.90192544353313,52.6767802854139,7.010953800250724,5.786189761882219,Non réformé,0,Implémentation
76,Collège,2,2016-01-01,2016,1,1,1,1,836.71596268092,607.6425851514143,20.07700938632867,8.324166555064513,,Expérimentale,77.59067404455924,56.20268940734505,6.72948466126098,6.409586855743246,Réformé,0,Implémentation
77,Collège,2,2016-01-01,2016,1,1,1,1,1129.2087180043682,505.41473626098156,25.757731066640584,21.770217295717156,2.6334698067157376,Traditionnelle,78.61334674970513,55.96383053821925,7.0292724168634955,6.225379352148689,Réformé,0,Implémentation
78,Collège,2,2016-01-01,2016,1,0,1,0,976.4556922686811,583.1102849084941,22.8476469236701,18.82230797576306,67.62383099243173,Progressive,78.28867640808474,55.16712737302867,6.883929375266494,6.368376336399592,Non réformé,0,Implémentation
79,Collège,2,2016-01-01,2016,1,0,1,0,985.2795365224363,215.18987410864548,21.424439137430408,38.87805596159279,100.0,Mixte,75.75180292688314,49.684815982819096,6.892925394334146,5.371520773782096,Non réformé,0,Implémentation
80,Collège,2,2016-01-01,2016,1,0,1,0,1096.6366937526573,510.98858880079246,27.892223930922107,26.07599774145006,42.292623139316305,Expérimentale,77.6054260590019,,7.000003223793183,6.2363472588404525,Non réformé,0,Implémentation
81,Primaire,2,2016-01-01,2016,1,0,1,0,1394.6895379868042,500.101492770158,29.452790917691544,24.189402428697647,96.06022263387675,Traditionnelle,78.21782384966816,50.14311527041163,7.240427116072302,6.21481106336373,Non réformé,0,Implémentation
82,Primaire,2,2016-01-01,2016,1,0,1,0,891.3427826882661,486.8770944694737,22.607902190016844,15.282481638173074,,Progressive,76.78142770155738,54.040111580180124,6.792729070308115,6.188011718478607,Non réformé,0,Implémentation
83,Primaire,2,2016-01-01,2016,1,0,1,0,1087.4665912331502,648.5841434015686,29.036638624176064,11.586410284315662,5.594418471702461,Expérimentale,78.18900629049993,49.98697520656712,6.9916060417858,6.47479174615157,Non réformé,0,Implémentation
84,Primaire,2,2016-01-01,2016,1,0,1,0,1212.7309711045925,611.3458877031309,14.053676256688608,11.85074477242594,39.098654684430606,Mixte,80.44289532120298,52.33399080668458,7.100630096303065,6.4156628999839995,Non réformé,0,Implémentation
85,Primaire,2,2016-01-01,2016,1,0,1,0,530.4027162543678,836.8717043715103,17.11145636699034,22.21890559671199,100.0,Progressive,76.96683322441733,49.40617779716765,6.273636560001767,6.72967077842007,Non réformé,0,Implémentation
86,Primaire,2,2016-01-01,2016,1,1,1,1,994.4772176975537,517.9676636445471,21.45374654633555,20.578437427656777,53.57999358333868,Traditionnelle,80.99840579784906,55.318846035746745,6.902217189733542,6.2499128149143095,Réformé,0,Implémentation
87,Primaire,2,2016-01-01,2016,1,1,1,1,952.7584447428592,218.1129268029846,24.22143454630509,18.23334625201231,54.147950772656344,Mixte,80.74821209652677,54.50839232797799,6.859361403260067,5.385012941524472,Réformé,0,Implémentation
88,Primaire,2,2016-01-01,2016,1,1,1,1,1174.8915878272574,267.64564136740034,18.664482570302784,32.61667674121159,87.41110528246688,Traditionnelle,79.50687342886306,54.3410872899421,7.06893115664259,5.589663871884824,Réformé,0,Implémentation
89,Primaire,2,2016-01-01,2016,1,1,1,1,1258.3636040778554,415.7406077294017,24.48215024884488,25.477490350201634,51.95392541675159,Expérimentale,77.08648044508148,52.499665456096494,7.137567428946482,6.030061526667887,Réformé,0,Implémentation
90,Primaire,2,2016-01-01,2016,1,0,1,0,1136.6784264127657,382.30758300373975,23.935063665196783,22.722989145716245,32.932555580040344,Mixte,72.12105406428284,53.16856735656946,7.035865627373617,5.946225475723386,Non réformé,0,Implémentation
91,Primaire,2,2016-01-01,2016,1,1,1,1,968.5744291237988,333.0080102168299,30.30216919287904,24.990224214471912,74.52670617652245,Traditionnelle,75.94086163848948,52.22567185693149,6.875825329789756,5.808166544396329,Réformé,0,Implémentation
92,Primaire,2,2016-01-01,2016,1,1,1,1,717.496214469875,404.4657308192725,18.885442124780784,8.364143289585344,42.40422130994406,Traditionnelle,76.29166185640558,53.922533366090974,6.575767671619684,6.00256701305615,Réformé,0,Implémentation
93,Primaire,2,2016-01-01,2016,1,0,1,0,1328.9831472102378,354.2590629489072,20.060673622844323,12.564588501658022,43.039778344988704,Expérimentale,77.0041012895195,52.996385426305864,7.192169377827906,5.870028461726692,Non réformé,0,Implémentation
94,Primaire,2,2016-01-01,2016,1,1,1,1,754.9419535405266,476.3698577448248,28.912233979629114,21.138196137168613,75.55739877162351,Traditionnelle,71.84610570021644,56.5357008907921,6.626640863565617,6.166194564582784,Réformé,0,Implémentation
95,Primaire,2,2016-01-01,2016,1,1,1,1,1062.3822464188754,548.5152785942292,20.372887828080504,25.68926782709272,100.0,Traditionnelle,73.50393680508168,53.75710364277421,6.968269067756935,6.3072151345583825,Réformé,0,Implémentation
96,Primaire,2,2016-01-01,2016,1,0,1,0,1192.7007483025802,397.0215857809382,22.746634247750414,23.767089963083027,0.0,Mixte,71.97258398220616,52.87500830825731,7.083975550986606,5.98399065145325,Non réformé,0,Implémentation
97,Primaire,2,2016-01-01,2016,1,0,1,0,582.8884180467111,402.8132416302632,26.831299425325135,20.714822783621702,84.14356192074615,Mixte,75.09599074095178,48.072427813236715,6.367995775316808,5.998473034262023,Non réformé,0,Implémentation
98,Primaire,2,2016-01-01,2016,1,0,1,0,1181.3715135781715,716.0775699090688,32.59547049172952,19.599847877214803,89.24281348761241,Progressive,74.7202719778045,49.41039352075017,7.074431342154942,6.573788498954351,Non réformé,0,Implémentation
99,Primaire,2,2016-01-01,2016,1,0,1,0,1333.577024026556,366.4983141130093,15.005952320831765,15.067249347177643,61.48480765666218,Progressive,77.70013461558685,51.68364378281308,7.195620102753796,5.903993921351622,Non réformé,0,Implémentation
100,Primaire,2,2016-01-01,2016,1,1,1,1,918.4884175476766,529.0773087397556,29.162792847686013,28.23359515562084,88.48630801662334,Mixte,73.47127799331656,45.263627557183746,6.822729294393501,6.271134562465685,Réformé,0,Implémentation
101,Primaire,2,2016-01-01,2016,1,0,1,0,963.8345907064513,398.13076738593946,14.588553057359087,23.84671201083259,34.94312944314183,Mixte,74.4107354120984,46.86375856971585,6.870919693483819,5.986780512591208,Non réformé,0,Implémentation
102,Primaire,2,2016-01-01,2016,1,1,1,1,899.2697116944547,381.25249251758834,13.432266604150914,35.743872709462075,,Progressive,77.84209365800456,,6.8015830024850095,5.943461865651302,Réformé,0,Implémentation
103,Primaire,2,2016-01-01,2016,1,0,1,0,1061.149683557912,121.52757817322015,30.241743870354586,16.953944364603714,71.06760904772567,Progressive,75.55166370515151,45.72286026037495,6.96710820647486,4.800141217873896,Non réformé,0,Implémentation
104,Primaire,2,2016-01-01,2016,1,1,1,1,1233.793529404118,253.3772432910743,20.661654494793492,26.974083597189548,84.79190885019071,Progressive,78.03784032675163,56.25552761365331,7.117848872317077,5.534879458373126,Réformé,0,Implémentation
105,Primaire,2,2016-01-01,2016,1,0,1,0,1015.2434480110204,835.8942805193549,17.308705705963124,7.246824369708619,38.27525881509739,Expérimentale,75.5199994014644,46.964320515443774,6.922883712973576,6.72850214637922,Non réformé,0,Implémentation
106,Primaire,2,2016-01-01,2016,1,0,1,0,915.3481837306015,690.4589238533495,26.384577369087513,14.771001254241789,39.89221411497495,Expérimentale,76.33322982508327,51.34081795447785,6.8193045215601735,6.537356483539487,Non réformé,0,Implémentation
107,Primaire,2,2016-01-01,2016,1,0,1,0,897.5740879607604,482.8227598521429,22.718771534109646,18.32720033568807,44.702214316468215,Mixte,77.90802735692603,55.845984139983265,6.799695666215332,6.179649629479579,Non réformé,0,Implémentation
108,Primaire,2,2016-01-01,2016,1,1,1,1,708.0085366765838,307.25675784855576,35.96379042716784,12.217151156455147,10.744959895264131,Mixte,78.7778586706331,55.60862630796381,6.562456151073832,5.7276837428293454,Réformé,0,Implémentation
109,Primaire,2,2016-01-01,2016,1,1,1,1,967.9982985754235,584.6397674588311,27.152574744621372,20.873842897101788,41.80522369101807,Mixte,77.83740121600235,63.32332532348229,6.8752303296050155,6.370995875438521,Réformé,0,Implémentation
110,Primaire,2,2016-01-01,2016,1,0,1,0,1415.4538721100394,635.1177683963136,24.911404343275283,15.14122883786667,50.632308476446596,Progressive,75.85376188032977,46.501873644041574,7.255205516320532,6.453810443738172,Non réformé,0,Implémentation
111,Primaire,2,2016-01-01,2016,1,0,1,0,595.6093741909207,388.3701521953826,22.348738951150274,30.610829549297335,65.39983890194178,Mixte,73.504269073168,55.52888992076302,6.389585039757387,5.961958885357567,Non réformé,0,Implémentation
112,Primaire,2,2016-01-01,2016,1,0,1,0,1387.835286727323,550.6505441156899,27.744861200371552,,19.563603113342353,Traditionnelle,74.8290292858269,52.10669243087878,7.235500464520157,6.311100386743925,Non réformé,0,Implémentation
113,Primaire,2,2016-01-01,2016,1,0,1,0,1238.517610091217,537.0412289420412,27.00864402621034,37.942264192804814,45.334478997082904,Progressive,69.90306816219218,46.90898103158957,7.121670467715059,6.286074867990088,Non réformé,0,Implémentation
114,Primaire,2,2016-01-01,2016,1,0,1,0,850.0760860260482,270.5983239376316,11.00091964672464,28.734270937576724,69.70849329752703,Expérimentale,75.13823752406104,,6.745325858450136,5.6006355218432695,Non réformé,0,Implémentation
115,Primaire,2,2016-01-01,2016,1,0,1,0,1219.8381417601968,488.8368178143372,19.343510958339312,25.022007934593255,52.24408926951772,Traditionnelle,75.07217256405598,54.094658480497216,7.106473458237405,6.1920287278815165,Non réformé,0,Implémentation
116,Primaire,2,2016-01-01,2016,1,0,1,0,1075.9955586095869,791.8153098221399,9.00540028113124,12.18799390768109,48.059121282154095,Traditionnelle,77.8798956764362,49.47550616661745,6.981001613026954,6.6743281699513055,Non réformé,0,Implémentation
117,Primaire,2,2016-01-01,2016,1,1,1,1,1037.2358518684914,444.3329037079501,19.01474318582604,,65.96932178557014,Progressive,77.48311170737841,50.70911255841293,6.944314619079933,6.0965740646112945,Réformé,0,Implémentation
