etablissement_id,type_etablissement,periode,date,annee,semestre,reforme,post,interaction_did,budget_education,nb_eleves,ratio_eleves_enseignant,taux_pauvrete,niveau_urbanisation,approche_pedagogique,score_tests,taux_emploi_jeunes,log_budget,log_nb_eleves,groupe,periode_relative,phase
196,Centre Professionnel,1,2015-01-01,2015,1,1,0,0,977.8216128580336,294.422330968042,24.526037582051156,32.14167951030712,91.76990226472189,Expérimentale,71.54162502374214,51.16877650732469,6.885327253457264,5.6850152364510365,Réformé,-1,Pre-réforme
197,Centre Professionnel,1,2015-01-01,2015,1,1,0,0,850.7891104045581,577.1314332504257,21.86988806036828,37.44214846943555,52.965598875102614,Mixte,73.85236151394322,53.09095264082115,6.746164284001762,6.358070027830957,Réformé,-1,Pre-réforme
198,Centre Professionnel,1,2015-01-01,2015,1,1,0,0,920.2399685117567,345.0806913804438,25.225269526449242,18.080682278873685,65.05607179672455,Progressive,75.07066778875013,51.21997406598108,6.824634471370329,5.843778277743069,Réformé,-1,Pre-réforme
199,Centre Professionnel,1,2015-01-01,2015,1,0,0,0,917.1244648303241,557.9513865519917,10.391724981982925,20.86886208885756,85.5938002353581,Traditionnelle,79.88784805109151,54.75954090660334,6.821243193504288,6.324271837711501,Non réformé,-1,Pre-réforme
200,Centre Professionnel,1,2015-01-01,2015,1,1,0,0,1073.5892254986663,533.9960230715637,16.188710178922715,13.649384776209619,62.34135699451678,Mixte,74.28777016754373,56.35029644176784,6.97876273030516,6.280388391500934,Réformé,-1,Pre-réforme
1,Lycée,2,2016-01-01,2016,1,0,1,0,1335.3326806161904,33.682651177573064,28.485012080949616,34.91025196856533,65.68831784698064,Expérimentale,77.01652609770802,56.53252078658148,7.1969357387528845,3.516982902949916,Non réformé,0,Implémentation
2,Lycée,2,2016-01-01,2016,1,0,1,0,1030.256515841868,391.5597524569331,16.579523135072325,18.178802133359888,55.191215127340335,Mixte,,56.24836433797315,6.937563094723914,5.970138128196005,Non réformé,0,Implémentation
3,Lycée,2,2016-01-01,2016,1,0,1,0,911.6515019505655,825.4083411662659,15.964274998597027,30.85104828234377,61.39046780644316,Expérimentale,77.77721215274212,52.685696285972476,6.815257791991744,6.7158782228722975,Non réformé,0,Implémentation
4,Lycée,2,2016-01-01,2016,1,0,1,0,859.2882245392112,569.143822089197,10.503559685236258,23.214960522729783,96.43797932972265,Expérimentale,79.6305023471929,54.87645198938142,6.756104400674964,6.344133165085585,Non réformé,0,Implémentation
5,Lycée,2,2016-01-01,2016,1,0,1,0,1213.6430444666062,522.4892344766924,15.531048914584787,20.685583668240902,50.59874301222717,Traditionnelle,81.45080818903273,,7.101381895818819,6.2586043797543445,Non réformé,0,Implémentation
6,Lycée,2,2016-01-01,2016,1,0,1,0,1006.5540051006207,732.5580652959263,34.141022020595216,26.46105459813797,72.53287808028153,Progressive,75.00457730233673,53.371824977853365,6.914287899974843,6.596542607778088,Non réformé,0,Implémentation
7,Lycée,2,2016-01-01,2016,1,1,1,1,958.5672863700113,868.0958615992233,23.130381641421845,32.0056034628371,,Mixte,72.80309986685123,58.40694246825063,6.8654397596775425,6.766302148192785,Réformé,0,Implémentation
8,Lycée,2,2016-01-01,2016,1,0,1,0,1417.3275132930487,370.6585386393343,26.542860758984943,16.90337030877184,71.72632518852117,Traditionnelle,80.0240430062832,52.59520061062639,7.256528344453959,5.915281257770701,Non réformé,0,Implémentation
9,Lycée,2,2016-01-01,2016,1,1,1,1,1009.0822650510692,689.5797411169583,18.639620188468815,30.34879497125833,64.32032913880153,Traditionnelle,79.29300465030673,59.50463753163801,6.916796548299758,6.536082341187321,Réformé,0,Implémentation
10,Lycée,2,2016-01-01,2016,1,0,1,0,893.250149821573,739.1731467820127,22.32187190136019,17.799909722406444,86.81107386887399,Traditionnelle,78.98061391794192,56.844964317192776,6.794866664629867,6.6055321922623325,Non réformé,0,Implémentation
11,Lycée,2,2016-01-01,2016,1,0,1,0,759.2397462716319,250.4953774178898,29.132804442463545,27.173698628171962,26.86979659454746,Expérimentale,75.89864663759974,56.03764540687802,6.6323175987594345,5.523440466933056,Non réformé,0,Implémentation
12,Lycée,2,2016-01-01,2016,1,0,1,0,1507.4066963432915,467.1401154014232,29.072719872392877,5.228280113199112,47.49048372142151,Progressive,81.90570031396591,50.5788881156861,7.31814603371295,6.146629245647497,Non réformé,0,Implémentation
13,Lycée,2,2016-01-01,2016,1,0,1,0,,497.71614998803517,19.094910131834972,16.492767194531872,1.116269444112774,Traditionnelle,78.47386822493935,53.236003521480455,,6.210029934580629,Non réformé,0,Implémentation
14,Lycée,2,2016-01-01,2016,1,1,1,1,1229.6186637342698,441.44607123319554,30.48015095759905,12.477254183165982,25.18770622278803,Expérimentale,76.06608212497841,61.308732811153995,7.114459370813053,6.090055863621038,Réformé,0,Implémentation
15,Lycée,2,2016-01-01,2016,1,0,1,0,1286.691779945745,663.4816110613508,18.731077911318746,22.010573734345872,66.13482464165484,Traditionnelle,79.07922045892552,50.13927822119257,7.159829691692839,6.4975011383337105,Non réformé,0,Implémentation
16,Lycée,2,2016-01-01,2016,1,1,1,1,922.5091936703307,345.981774948536,22.956298044913446,8.843719192842105,60.97870896788516,Traditionnelle,82.23734131358326,61.48622681146341,6.82709734190332,5.846386100111279,Réformé,0,Implémentation
17,Lycée,2,2016-01-01,2016,1,1,1,1,920.9095209745378,352.1511917042653,14.180441272302822,21.168947329007715,51.57402314802027,Progressive,80.5145569643045,61.546289171184036,6.8253617914452285,5.8640606052670945,Réformé,0,Implémentation
18,Lycée,2,2016-01-01,2016,1,0,1,0,898.609590355085,540.7413960311135,31.08241111729142,15.224721291363377,36.37772052148297,Traditionnelle,79.79891353395598,52.557918682616446,6.80084866913095,6.292941153529725,Non réformé,0,Implémentation
19,Lycée,2,2016-01-01,2016,1,1,1,1,713.2440027747955,439.8956209935625,15.006141826562699,30.30271631835982,53.97020519376657,Progressive,80.60122369654857,57.21742848854724,6.569823581750928,6.086537473755372,Réformé,0,Implémentation
20,Lycée,2,2016-01-01,2016,1,1,1,1,1205.4223250168113,552.0538586705293,24.49342062024366,10.962981562488215,100.0,Progressive,82.24328255494954,55.567020705366794,7.094585261714345,6.3136456115727535,Réformé,0,Implémentation
21,Lycée,2,2016-01-01,2016,1,1,1,1,959.8423757969352,502.8739582977329,25.73450503403384,13.347791903315404,89.88781905920558,Progressive,81.22512073536241,60.418258277602355,6.866769079102728,6.22033955877436,Réformé,0,Implémentation
22,Lycée,2,2016-01-01,2016,1,0,1,0,957.7467943383411,294.43492062924616,22.909471184764126,5.0,37.9061934744407,Mixte,79.35354106823425,55.75073223332818,6.8645834364995535,5.6850579960881875,Non réformé,0,Implémentation
23,Lycée,2,2016-01-01,2016,1,0,1,0,1097.7552313988863,614.1987505073193,22.61904832521462,27.97407383204147,70.90231088332638,Progressive,83.10168809890389,55.290596204325276,7.001022674995387,6.4203185736629385,Non réformé,0,Implémentation
24,Lycée,2,2016-01-01,2016,1,0,1,0,509.1233407142857,375.0422198982669,15.45652444088568,13.940894042628926,38.79241344170238,Traditionnelle,79.63368102141416,54.787753585342244,6.232690306870284,5.927038606028416,Non réformé,0,Implémentation
25,Lycée,2,2016-01-01,2016,1,1,1,1,718.0022309547791,368.5070559048171,24.02676457126178,25.249647166115977,75.08952498638745,Mixte,75.5656198431338,59.6469524468899,6.576472676222755,5.9094598590846585,Réformé,0,Implémentation
26,Lycée,2,2016-01-01,2016,1,0,1,0,955.4436904794609,265.5456888069299,19.540369751222418,5.0,100.0,Mixte,78.89676636493849,53.50171832330631,6.862175829949485,5.581786911778721,Non réformé,0,Implémentation
27,Lycée,2,2016-01-01,2016,1,0,1,0,1164.207530619674,560.2824153715211,20.094492845637042,12.649870369315838,47.02811647232004,Mixte,75.76210372180358,53.749777299238694,7.05979590330982,6.32844096976948,Non réformé,0,Implémentation
28,Lycée,2,2016-01-01,2016,1,1,1,1,1059.895747575678,226.70836435211618,22.70262129840747,20.414295664873457,57.51098040427396,Traditionnelle,83.82541765678546,52.31301006909617,6.9659258309256025,5.423664452960391,Réformé,0,Implémentation
29,Lycée,2,2016-01-01,2016,1,0,1,0,1077.630813741425,529.5645637239973,18.766932569222796,5.525320171748756,84.25456249419292,Mixte,82.81122670988674,52.96550357919537,6.98252021947336,6.272055090986845,Non réformé,0,Implémentation
30,Lycée,2,2016-01-01,2016,1,0,1,0,,586.7490830802296,20.864348844172202,25.053641773223873,63.090550977914205,Progressive,78.04903418451865,54.68943721634607,,6.374597272020461,Non réformé,0,Implémentation
31,Lycée,2,2016-01-01,2016,1,0,1,0,1291.4987829833885,538.1991668606141,20.781249835286268,11.593381688316692,22.452388218499053,Expérimentale,76.60857682133636,61.205232506985055,7.163558670207451,6.288228690280857,Non réformé,0,Implémentation
32,Lycée,2,2016-01-01,2016,1,1,1,1,984.683160835887,287.08628461428856,21.46470845137783,14.14653793446481,70.2482382404638,Traditionnelle,78.5392176195537,61.29599876446205,6.892319925301084,5.659782813830854,Réformé,0,Implémentation
33,Lycée,2,2016-01-01,2016,1,0,1,0,1132.6488734183602,536.3336964270125,28.276115125545186,16.431060554907763,52.80788790887174,Traditionnelle,76.54444898204729,51.91357372968134,7.032314304274715,6.2847565353166095,Non réformé,0,Implémentation
34,Lycée,2,2016-01-01,2016,1,1,1,1,1159.5036088753711,294.8074335821296,22.04337036741353,34.30924548374914,,Mixte,80.47427284371781,58.35623727693442,7.05574726913177,5.686322375676137,Réformé,0,Implémentation
35,Lycée,2,2016-01-01,2016,1,1,1,1,807.3063330213047,319.7816758057468,32.26761772770958,31.10921601671339,43.93533037972628,Traditionnelle,79.96970942744801,60.92622854577587,6.693703191064,5.767638499839342,Réformé,0,Implémentation
36,Lycée,2,2016-01-01,2016,1,0,1,0,906.1899967658518,715.1081351280682,22.41407291497436,30.114101531647748,49.47652465914518,Expérimentale,78.43313443235546,54.038088445847,6.809248993511608,6.572433769200058,Non réformé,0,Implémentation
37,Lycée,2,2016-01-01,2016,1,1,1,1,1140.8129565989375,426.8669973250025,,22.930112256736933,54.68325106327096,Traditionnelle,82.25081122734538,61.544287813852605,7.039496407063048,6.056472483033665,Réformé,0,Implémentation
38,Lycée,2,2016-01-01,2016,1,0,1,0,1028.0197696241903,297.0830152450287,16.135297492124373,15.651534066476428,41.35224518700262,Progressive,80.94562724214546,63.039256961585274,6.935389676982131,5.694011612355852,Non réformé,0,Implémentation
39,Lycée,2,2016-01-01,2016,1,0,1,0,1498.5221020507333,333.6456180968064,17.135657552467382,28.019822511119806,34.90649042025012,Progressive,83.05750720992657,54.05650505551992,7.312234636097885,5.810079406030365,Non réformé,0,Implémentation
40,Lycée,2,2016-01-01,2016,1,1,1,1,951.9225094141239,821.0445573855266,26.676668295479224,5.0,100.0,Traditionnelle,78.37036391267816,59.777933158380506,6.8584836338041555,6.710577380069309,Réformé,0,Implémentation
41,Collège,2,2016-01-01,2016,1,0,1,0,1413.20836061407,314.8510999655896,19.729106412363194,33.92006136224489,44.31393540846523,Mixte,78.99964740660504,55.95624052454627,7.253617831554434,5.7520998285465295,Non réformé,0,Implémentation
42,Collège,2,2016-01-01,2016,1,0,1,0,756.3389056096792,551.9989746607357,24.63660330361006,22.729843158161117,100.0,Traditionnelle,,53.59196480678318,6.628489563572048,6.313546188776703,Non réformé,0,Implémentation
43,Collège,2,2016-01-01,2016,1,0,1,0,764.313415624563,669.09663984425,25.15022895988741,15.058676006517672,79.84489971074105,Expérimentale,78.43026104946892,48.257834108383385,6.638977934920333,6.505928503872485,Non réformé,0,Implémentation
44,Collège,2,2016-01-01,2016,1,0,1,0,1136.7764305877881,414.2035648606734,24.43533253397365,5.0,9.495680344486871,Expérimentale,78.31262986367427,50.35163556005952,7.035951843446729,6.026357555541234,Non réformé,0,Implémentation
45,Collège,2,2016-01-01,2016,1,0,1,0,886.8759228438889,759.1629742815561,20.74736937776212,18.091733510218255,57.03676273494506,Expérimentale,73.18851618893382,51.201098049419315,6.787705088470653,6.632216476719672,Non réformé,0,Implémentation
46,Collège,2,2016-01-01,2016,1,1,1,1,803.8817345626344,502.9166442633206,13.409172667952856,12.886599112434556,0.0,Expérimentale,79.81302791749108,51.59077871255642,6.689452162044111,6.220424439196795,Réformé,0,Implémentation
47,Collège,2,2016-01-01,2016,1,1,1,1,1368.7212328001585,341.00913242932575,27.987768392840522,19.88115771139769,86.11089052710061,Progressive,79.05508635975079,51.86817536085695,7.221632176211644,5.8319092582425744,Réformé,0,Implémentation
48,Collège,2,2016-01-01,2016,1,0,1,0,1472.1837701961667,461.4770691681849,15.961463588094515,27.5323267335795,91.72698805605461,Mixte,78.91063796663401,52.657349280507766,7.294502135379738,6.13443236509887,Non réformé,0,Implémentation
49,Collège,2,2016-01-01,2016,1,1,1,1,607.4494265344745,523.3001182461182,16.715585709673423,14.96262885282113,68.61303621155461,Mixte,84.15634110123779,56.52481669944434,6.409268923246432,6.260155139340526,Réformé,0,Implémentation
50,Collège,2,2016-01-01,2016,1,0,1,0,1029.7531145089822,507.0482292683308,24.86291074821773,34.88266956912379,57.919610761380646,Traditionnelle,75.12931683417438,55.22617960082976,6.937074357840854,6.228606125828914,Non réformé,0,Implémentation
51,Collège,2,2016-01-01,2016,1,1,1,1,844.3998486191441,974.830907532732,25.34263765619797,26.874031066066628,76.04642313292771,Traditionnelle,75.44594867764097,57.29040399132728,6.738626136697911,6.882264027785886,Réformé,0,Implémentation
52,Collège,2,2016-01-01,2016,1,1,1,1,1165.8450822370953,482.0323559549173,26.689821408975096,19.631092245114417,80.08339135267407,Expérimentale,80.21013286628022,56.84563809869403,7.061201495508034,6.178011240334754,Réformé,0,Implémentation
53,Collège,2,2016-01-01,2016,1,0,1,0,1032.1590375639994,322.7154467128423,26.102152309218287,19.050648706403074,72.77090923538185,Mixte,80.52074573951853,52.71576514755006,6.939408040335039,5.776770965011307,Non réformé,0,Implémentation
54,Collège,2,2016-01-01,2016,1,0,1,0,1086.7294378931576,265.92442626507057,27.425489703478796,11.777384387048471,35.23553919246254,Traditionnelle,75.82688451517453,58.04387375617415,6.990927948956668,5.583212156628851,Non réformé,0,Implémentation
55,Collège,2,2016-01-01,2016,1,1,1,1,749.285405933013,380.7093602898567,25.91498814852518,11.722694038031957,61.91322064424263,Progressive,71.76729379085477,57.14697466771497,6.619119960246132,5.942036250135989,Réformé,0,Implémentation
56,Collège,2,2016-01-01,2016,1,0,1,0,968.5456945323161,352.9671812325887,28.136391850810607,10.066389784471966,20.668644296290772,Mixte,81.34040415187621,52.676815109540826,6.875795662459233,5.8663750815987274,Non réformé,0,Implémentation
57,Collège,2,2016-01-01,2016,1,0,1,0,898.9952563677355,622.8087416521776,20.215714310937525,29.484821614280442,63.26447745142811,Expérimentale,73.32561906361174,50.55379129069868,6.801277757892333,6.4342394759117205,Non réformé,0,Implémentation
58,Collège,2,2016-01-01,2016,1,0,1,0,1097.3156452940295,413.3560844721633,19.001153795598007,23.530261737607603,6.549739239015622,Traditionnelle,78.3703649235381,50.34118417696101,7.00062215388657,6.024309411493973,Non réformé,0,Implémentation
59,Collège,2,2016-01-01,2016,1,0,1,0,,630.2269768217657,17.56101664403932,19.445977970942753,44.26544564836663,Progressive,74.27893549610063,55.10301230997075,,6.446080035169551,Non réformé,0,Implémentation
60,Collège,2,2016-01-01,2016,1,1,1,1,1092.8290012563969,471.10604351604036,17.65486232191694,34.994390586543176,42.320423187357385,Progressive,80.140675958794,56.28449293974529,6.996525026949376,6.15508321414428,Réformé,0,Implémentation
61,Collège,2,2016-01-01,2016,1,0,1,0,1191.341223555407,342.8461853955888,22.47353922345966,13.30128881938731,27.157715354052655,Progressive,83.07547162582884,53.167688378893786,7.082835030047301,5.837281907507149,Non réformé,0,Implémentation
62,Collège,2,2016-01-01,2016,1,0,1,0,1159.9445833596,532.6214145074013,17.326045976668922,14.795207577222492,28.6828740528646,Expérimentale,79.16768985503612,51.98186071972423,7.056127509993384,6.277810880058204,Non réformé,0,Implémentation
63,Collège,2,2016-01-01,2016,1,0,1,0,1147.4269597766279,683.8641153820956,24.74798771693628,21.291705824113407,80.43221229494108,Traditionnelle,72.47390749805803,51.392003811621315,7.0452772882980685,6.527759236164615,Non réformé,0,Implémentation
64,Collège,2,2016-01-01,2016,1,1,1,1,808.3498568826647,488.54467872302996,16.96754291082371,33.18821935224024,44.897084578795166,Traditionnelle,77.16368810329469,50.855344977964705,6.694994955998877,6.191430928350745,Réformé,0,Implémentation
65,Collège,2,2016-01-01,2016,1,0,1,0,1162.3146075520624,351.62532402688623,22.990363564012952,21.948145513303693,84.83615018470417,Expérimentale,72.36977978110329,47.30846905629177,7.058168647369072,5.862566188322249,Non réformé,0,Implémentation
66,Collège,2,2016-01-01,2016,1,1,1,1,932.7394677984393,658.967127309516,24.290303289245436,30.605733073038913,76.10923209771697,Progressive,78.83580021409966,51.74027397619218,6.83812592047862,6.490673650571702,Réformé,0,Implémentation
67,Collège,2,2016-01-01,2016,1,1,1,1,874.8263084999543,426.7437010223807,20.57043916008843,19.372650899794444,60.87146293176382,Expérimentale,80.0548351799712,54.138707560907186,6.774025362081494,6.0561836012197,Réformé,0,Implémentation
68,Collège,2,2016-01-01,2016,1,1,1,1,899.7639024644712,261.6531537834771,14.221133068618057,,52.0769420171334,Expérimentale,79.47375257602654,59.59289612152502,6.80213239831459,5.567019786189018,Réformé,0,Implémentation
69,Collège,2,2016-01-01,2016,1,1,1,1,568.6115841356424,489.9338321236104,33.28953431136539,15.658511649669236,45.960554260328905,Traditionnelle,74.91225103802658,61.6680575518618,6.343197572093511,6.194270345503998,Réformé,0,Implémentation
70,Collège,2,2016-01-01,2016,1,1,1,1,952.1529844346196,173.811507722082,29.873196977330217,30.393964543754784,88.63223163551669,Progressive,80.15287839649504,53.29418093723878,6.85872571981636,5.1579714230794025,Réformé,0,Implémentation
71,Collège,2,2016-01-01,2016,1,1,1,1,1039.539419839867,447.68040945760384,16.680055608503913,22.78483037646769,44.98722497477832,Progressive,80.49811577286728,57.3555391857536,6.946533028502923,6.104079606097865,Réformé,0,Implémentation
72,Collège,2,2016-01-01,2016,1,1,1,1,1062.8804531744638,610.8267882485893,23.18090705571617,10.833281207296977,41.89017279792266,Progressive,78.02156617115537,53.95180686951259,6.968737910281495,6.41481343002616,Réformé,0,Implémentation
73,Collège,2,2016-01-01,2016,1,0,1,0,950.6473262745054,464.51571161716765,19.191640912890506,19.822138374853342,13.31671703075203,Expérimentale,77.0304909511775,50.218821419749936,6.857143148628109,6.1409953824766115,Non réformé,0,Implémentation
74,Collège,2,2016-01-01,2016,1,1,1,1,1177.3857948792604,740.9931452999576,24.774806484553135,5.0,80.55918278845,Progressive,,63.656582519399414,7.071051831699961,6.607991374645955,Réformé,0,Implémentation
75,Collège,2,2016-01-01,2016,1,0,1,0,1280.7710133659773,502.3314004085059,21.79415552581707,8.295725184575863,,Expérimentale,76.81059514161124,54.108901298108385,7.155217529763364,6.219260062058161,Non réformé,0,Implémentation
76,Collège,2,2016-01-01,2016,1,0,1,0,1090.4963782885645,567.7049317217165,14.252289450176846,8.364466298848479,62.945769960555346,Mixte,83.2548012362792,58.305933333371016,6.994388264488589,6.341601797335911,Non réformé,0,Implémentation
77,Collège,2,2016-01-01,2016,1,0,1,0,954.7282811650243,621.2461633306018,,21.781864985587003,68.61421885648028,Mixte,74.87740213594898,52.4234808322291,6.861426777656281,6.431727401666379,Non réformé,0,Implémentation
78,Collège,2,2016-01-01,2016,1,0,1,0,1004.8537983303027,393.2549081822404,18.630733838450013,9.494418710791766,78.71405246073493,Expérimentale,78.98520702025944,51.75921565379944,6.912597335612558,5.974458022934219,Non réformé,0,Implémentation
79,Collège,2,2016-01-01,2016,1,0,1,0,951.8533914774521,373.54132249510076,26.669142767568516,9.072944348476389,83.20489520504155,Expérimentale,80.9709167354621,52.35885510653133,6.8584110223831685,5.9230286343169,Non réformé,0,Implémentation
80,Collège,2,2016-01-01,2016,1,1,1,1,959.9480394782307,548.6285026766384,25.099601422302687,13.071617026660249,76.77862287058547,Progressive,80.92486404093151,54.168558084491565,6.866879157453532,6.307421532452157,Réformé,0,Implémentation
81,Primaire,2,2016-01-01,2016,1,0,1,0,1189.4236867830246,671.6961260083823,14.028554915732355,23.06196199979933,59.55997253263624,Traditionnelle,77.85351594159658,50.8331883850182,7.0812241719750055,6.509806044812957,Non réformé,0,Implémentation
82,Primaire,2,2016-01-01,2016,1,1,1,1,937.5865863674416,466.87546857993095,24.965429167907857,31.19764991963213,42.74823268968849,Expérimentale,74.58399209047955,55.02970092734297,6.843309112371693,6.146062559538371,Réformé,0,Implémentation
83,Primaire,2,2016-01-01,2016,1,0,1,0,780.8821100066644,618.0514103949365,24.16256312527595,22.771092880045277,71.48787146709435,Expérimentale,70.51867966838853,43.82044404279689,6.660424190951298,6.426571642339054,Non réformé,0,Implémentation
84,Primaire,2,2016-01-01,2016,1,1,1,1,872.7022146673188,458.7892467347325,26.961915544081254,25.843776835663938,97.96352413213805,Expérimentale,74.83519958738837,54.74631865536778,6.771594391884985,6.1285909471748194,Réformé,0,Implémentation
85,Primaire,2,2016-01-01,2016,1,0,1,0,1235.8699304326803,478.15954940191983,22.794360657384836,5.0,54.40415672106147,Expérimentale,77.36273358122503,53.64199700311836,7.119530398202354,6.16994446215718,Non réformé,0,Implémentation
86,Primaire,2,2016-01-01,2016,1,1,1,1,1330.1238661051111,270.20008962846316,24.798229872764374,23.229820567444126,32.14416199546555,Mixte,79.01845791578604,56.14133724251764,7.193027349289104,5.599162757237602,Réformé,0,Implémentation
87,Primaire,2,2016-01-01,2016,1,0,1,0,881.9242826972929,648.0779045136183,19.791424553055833,,100.0,Mixte,78.24324939154575,54.31866153003532,6.782106205039722,6.47401091214091,Non réformé,0,Implémentation
88,Primaire,2,2016-01-01,2016,1,0,1,0,1088.4581602383403,476.8547323395621,18.386066960287266,28.845039033841253,87.3851925751195,Expérimentale,77.0323058623341,51.66318339706188,6.992517441937075,6.167211900143784,Non réformé,0,Implémentation
89,Primaire,2,2016-01-01,2016,1,1,1,1,1000.6918701056439,374.2521941568359,13.79043498991162,16.061114884313607,86.96829801490935,Traditionnelle,77.43724563710187,54.16687117177621,6.908446909855998,5.924929886093068,Réformé,0,Implémentation
90,Primaire,2,2016-01-01,2016,1,1,1,1,976.5529138616394,475.9511251612832,28.468644011052405,12.75588924508028,55.736180912568805,Expérimentale,73.19496404477222,50.26598806626564,6.88402893611096,6.165315170727051,Réformé,0,Implémentation
91,Primaire,2,2016-01-01,2016,1,1,1,1,1098.320499251533,490.5323748335674,25.633122415721218,28.4099216998756,8.255928016033032,Traditionnelle,75.35781401940757,53.987960854576066,7.001537473148512,6.1954912805654265,Réformé,0,Implémentation
92,Primaire,2,2016-01-01,2016,1,1,1,1,1335.0888386540712,448.0514576291687,18.327265382693668,18.751003335520554,70.28720432837585,Expérimentale,76.89983395955406,53.55061231615573,7.196753114428569,6.104908086598385,Réformé,0,Implémentation
93,Primaire,2,2016-01-01,2016,1,0,1,0,1439.0999277909966,437.5953396696817,18.991532757946544,28.70404067516742,,Traditionnelle,77.63204329235327,,7.271773146999625,6.081294601301706,Non réformé,0,Implémentation
94,Primaire,2,2016-01-01,2016,1,0,1,0,1005.0099164016966,277.46863627387654,25.91187152099385,15.620393424795047,65.54860870490624,Traditionnelle,77.4726067970993,55.71035090517656,6.912752687510862,5.625707904362492,Non réformé,0,Implémentation
95,Primaire,2,2016-01-01,2016,1,0,1,0,965.5313658416627,372.744026524839,23.190807312942344,22.22692565611667,33.79871416512108,Mixte,74.71756376116053,50.12970921292129,6.8726785879713015,5.920891928096825,Non réformé,0,Implémentation
96,Primaire,2,2016-01-01,2016,1,1,1,1,987.072881105031,622.880605569933,,16.061018602455988,64.95138934231642,Expérimentale,77.8193520389953,48.338324273823474,6.894743877745898,6.434354856071301,Réformé,0,Implémentation
97,Primaire,2,2016-01-01,2016,1,0,1,0,1252.207740219772,353.44685732813787,27.191684489133415,36.07156309711205,21.960264178446245,Traditionnelle,73.93948781271534,45.68855859477251,7.132663464588841,5.867733141158953,Non réformé,0,Implémentation
98,Primaire,2,2016-01-01,2016,1,1,1,1,1302.6035327743311,395.05512626464497,23.91352796035174,15.237399298306208,63.66008818374322,Traditionnelle,77.03930212940458,59.16360698946302,7.172120258203151,5.979025315327166,Réformé,0,Implémentation
99,Primaire,2,2016-01-01,2016,1,1,1,1,955.1081172922668,504.83303330227244,22.42722829308989,25.780593867760867,54.43517634761482,Traditionnelle,76.80201415282885,57.68535180302806,6.861824545897118,6.224227747481949,Réformé,0,Implémentation
100,Primaire,2,2016-01-01,2016,1,1,1,1,775.3105965416222,576.4539831308532,8.897378031218933,21.90539994956164,49.993379643671325,Mixte,79.45882506661572,54.57151788714494,6.653263718797734,6.356895515414572,Réformé,0,Implémentation
101,Primaire,2,2016-01-01,2016,1,0,1,0,1170.2452525510616,411.4344996251164,18.95061584509709,30.870394978677623,53.91408237359912,Expérimentale,71.41199596441193,51.5116561604977,7.064968623390119,6.019649832781919,Non réformé,0,Implémentation
102,Primaire,2,2016-01-01,2016,1,0,1,0,997.2421875770867,707.1732408127702,28.484482245357626,30.51886933415112,71.23215348870822,Progressive,74.27803152689224,50.21357928259653,6.90499365678851,6.561275672390313,Non réformé,0,Implémentation
103,Primaire,2,2016-01-01,2016,1,1,1,1,928.1167448846961,600.7625622359678,16.677412052874075,25.503919898127062,68.50930351873298,Expérimentale,,56.324114562885974,6.833157527551181,6.3981997853192425,Réformé,0,Implémentation
104,Primaire,2,2016-01-01,2016,1,0,1,0,933.3792906116017,584.697431851846,13.126549664542601,5.0,27.176270473631597,Progressive,81.65319897399134,50.173169065218985,6.838811646223942,6.371094502922698,Non réformé,0,Implémentation
105,Primaire,2,2016-01-01,2016,1,1,1,1,849.0303112575814,492.9169236524927,24.72096903423594,14.342551914552972,100.0,Expérimentale,73.69769932196027,50.8394340201782,6.744094887979784,6.200340647981902,Réformé,0,Implémentation
106,Primaire,2,2016-01-01,2016,1,1,1,1,1000.2159581802094,362.25225529730903,22.710133395523528,18.722504908759415,50.83287192815193,Expérimentale,74.74506082894399,53.55465916186341,6.907971213846736,5.892340806984887,Réformé,0,Implémentation
107,Primaire,2,2016-01-01,2016,1,1,1,1,1014.3648870605285,594.0691797134662,,20.790823214899472,65.88364362035122,Traditionnelle,77.66936213181916,52.48357767503102,6.922017968593062,6.386995776745305,Réformé,0,Implémentation
108,Primaire,2,2016-01-01,2016,1,1,1,1,1089.180263103584,495.6576662025986,23.106958329717724,20.262708326493573,42.82719878742744,Progressive,77.32579172851518,53.386493992162684,6.993180640091525,6.2058854993271115,Réformé,0,Implémentation
109,Primaire,2,2016-01-01,2016,1,1,1,1,1117.3728732036304,555.8606594430041,24.954079552860616,25.127750174258715,14.280746018519856,Traditionnelle,74.29012748802847,60.85818396706583,7.018735560019813,6.320517650329436,Réformé,0,Implémentation
110,Primaire,2,2016-01-01,2016,1,1,1,1,1048.332885910722,554.3198760335302,12.76310789244051,5.0,74.75762800124079,Progressive,79.57809872609572,59.974055273883494,6.954956453672116,6.317741913682086,Réformé,0,Implémentation
111,Primaire,2,2016-01-01,2016,1,1,1,1,1341.495814731556,424.79526365837387,30.687459815927504,24.638222590917124,60.23887409158292,Expérimentale,76.63502675308725,50.841241198455705,7.201540550018513,6.0516073202854725,Réformé,0,Implémentation
112,Primaire,2,2016-01-01,2016,1,0,1,0,947.9302526933152,779.3430531243625,29.14203676318758,14.917012266932177,49.843288497173745,Traditionnelle,75.29769853989042,44.316558013731864,6.854280926440071,6.65845132521645,Non réformé,0,Implémentation
